/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/examples/example-targeted-provenance.json: line 32, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/core/StructureDefinition/us-core-provenance|5.0.1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/examples/example-targeted-provenance.json: line 48, col 6, Info - This element does not match any known slice defined in the profile http://hl7.org/fhir/us/core/StructureDefinition/us-core-provenance|5.0.1 (this may not be a problem, but you should check that it's not intended to match a slice) (INFORMATIONAL)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/examples/example-targeted-provenance.json: line 16, col 81, Error - Canonical URL 'http://hl7.org/fhir/us/core/StructureDefinition/us-core-provenance|0.1.0' does not resolve (INVALID)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-pediatric-weight-for-height.json: line 1, col 77876, Error - The extension http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement could not be found so is not allowed here (STRUCTURE)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-pediatric-weight-for-height.json: line 1, col 77855, Error - URL value 'http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement' does not resolve (INVALID)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-pediatric-weight-for-height.json: line 1, col 77972, Error - The extension http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement could not be found so is not allowed here (STRUCTURE)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-pediatric-weight-for-height.json: line 1, col 77951, Error - URL value 'http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement' does not resolve (INVALID)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-pediatric-weight-for-height.json: line 1, col 82281, Error - The extension http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement could not be found so is not allowed here (STRUCTURE)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-pediatric-weight-for-height.json: line 1, col 82260, Error - URL value 'http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement' does not resolve (INVALID)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-pediatric-weight-for-height.json: line 1, col 85202, Error - The extension http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement could not be found so is not allowed here (STRUCTURE)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-pediatric-weight-for-height.json: line 1, col 85181, Error - URL value 'http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement' does not resolve (INVALID)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-pediatric-weight-for-height.json: line 1, col 86158, Error - The extension http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement could not be found so is not allowed here (STRUCTURE)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-pediatric-weight-for-height.json: line 1, col 86137, Error - URL value 'http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement' does not resolve (INVALID)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-pediatric-weight-for-height.json: line 1, col 87178, Error - The extension http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement could not be found so is not allowed here (STRUCTURE)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-pediatric-weight-for-height.json: line 1, col 87157, Error - URL value 'http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement' does not resolve (INVALID)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-pediatric-weight-for-height.json: line 1, col 88458, Error - The extension http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement could not be found so is not allowed here (STRUCTURE)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-pediatric-weight-for-height.json: line 1, col 88437, Error - URL value 'http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement' does not resolve (INVALID)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-pediatric-weight-for-height.json: line 1, col 115322, Error - The extension http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement could not be found so is not allowed here (STRUCTURE)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-pediatric-weight-for-height.json: line 1, col 115301, Error - URL value 'http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement' does not resolve (INVALID)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-pediatric-weight-for-height.json: line 1, col 121906, Error - The extension http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement could not be found so is not allowed here (STRUCTURE)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-pediatric-weight-for-height.json: line 1, col 121885, Error - URL value 'http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement' does not resolve (INVALID)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-pediatric-weight-for-height.json: line 1, col 123358, Error - The extension http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement could not be found so is not allowed here (STRUCTURE)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-pediatric-weight-for-height.json: line 1, col 123337, Error - URL value 'http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement' does not resolve (INVALID)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-pediatric-weight-for-height.json: line 1, col 125631, Error - The extension http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement could not be found so is not allowed here (STRUCTURE)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-pediatric-weight-for-height.json: line 1, col 125610, Error - URL value 'http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement' does not resolve (INVALID)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-pediatric-weight-for-height.json: line 1, col 131077, Error - The extension http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement could not be found so is not allowed here (STRUCTURE)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-pediatric-weight-for-height.json: line 1, col 131056, Error - URL value 'http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement' does not resolve (INVALID)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-pediatric-weight-for-height.json: line 1, col 131461, Error - The extension http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement could not be found so is not allowed here (STRUCTURE)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-pediatric-weight-for-height.json: line 1, col 131440, Error - URL value 'http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement' does not resolve (INVALID)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-pediatric-weight-for-height.json: line 1, col 131720, Error - The extension http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement could not be found so is not allowed here (STRUCTURE)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-pediatric-weight-for-height.json: line 1, col 131699, Error - URL value 'http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement' does not resolve (INVALID)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-pediatric-weight-for-height.json: line 1, col 132036, Error - The extension http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement could not be found so is not allowed here (STRUCTURE)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-pediatric-weight-for-height.json: line 1, col 132015, Error - URL value 'http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement' does not resolve (INVALID)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-pediatric-weight-for-height.json: line 1, col 132330, Error - The extension http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement could not be found so is not allowed here (STRUCTURE)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-pediatric-weight-for-height.json: line 1, col 132309, Error - URL value 'http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement' does not resolve (INVALID)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-pediatric-weight-for-height.json: line 1, col 132676, Error - The extension http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement could not be found so is not allowed here (STRUCTURE)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-pediatric-weight-for-height.json: line 1, col 132655, Error - URL value 'http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement' does not resolve (INVALID)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-pediatric-weight-for-height.json: line 1, col 132887, Error - When HL7 is publishing a resource, the owning committee must be stated using the http://hl7.org/fhir/StructureDefinition/structuredefinition-wg extension (BUSINESSRULE)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-pediatric-weight-for-height.json: line 0, col 0, Warning - The Implementation Guide contains no examples for this profile (BUSINESSRULE)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-pediatric-weight-for-height.json: line 0, col 0, Error - URL Mismatch http://www.fhir.org/guides/healthedata1-sandbox/StructureDefinition/pediatric-weight-for-height vs http://hl7.org/fhir/us/core/StructureDefinition/pediatric-weight-for-height (BUSINESSRULE)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-test-obs.json: line 0, col 0, Error - Conformance resource /home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-test-obs.json - the canonical URL (http://www.fhir.org/guides/healthedata1-sandbox/StructureDefinition/us-core-simple-observation) does not match the URL (http://hl7.org/fhir/us/core/StructureDefinition/us-core-simple-observation) (INVALID)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-test-obs.json: line 0, col 0, Error - Duplicate Element id Observation.category (BUSINESSRULE)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-test-obs.json: line 0, col 0, Error - Duplicate Element id Observation.category (BUSINESSRULE)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-test-obs.json: line 1, col 74250, Error - The extension http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement could not be found so is not allowed here (STRUCTURE)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-test-obs.json: line 1, col 74229, Error - URL value 'http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement' does not resolve (INVALID)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-test-obs.json: line 1, col 76031, Error - The extension http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement could not be found so is not allowed here (STRUCTURE)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-test-obs.json: line 1, col 76010, Error - URL value 'http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement' does not resolve (INVALID)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-test-obs.json: line 1, col 78946, Error - Duplicate id value 'Observation.category' (BUSINESSRULE)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-test-obs.json: line 1, col 79092, Error - The extension http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement could not be found so is not allowed here (STRUCTURE)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-test-obs.json: line 1, col 79071, Error - URL value 'http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement' does not resolve (INVALID)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-test-obs.json: line 1, col 80409, Error - Canonical URL 'http://hl7.org/fhir/us/core/ValueSet/us-core-simple-observation-category' does not resolve (INVALID)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-test-obs.json: line 1, col 80712, Error - The extension http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement could not be found so is not allowed here (STRUCTURE)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-test-obs.json: line 1, col 80691, Error - URL value 'http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement' does not resolve (INVALID)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-test-obs.json: line 1, col 82150, Error - The extension http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement could not be found so is not allowed here (STRUCTURE)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-test-obs.json: line 1, col 82129, Error - URL value 'http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement' does not resolve (INVALID)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-test-obs.json: line 1, col 87322, Error - The extension http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement could not be found so is not allowed here (STRUCTURE)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-test-obs.json: line 1, col 87301, Error - URL value 'http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement' does not resolve (INVALID)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-test-obs.json: line 1, col 90191, Error - The extension http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement could not be found so is not allowed here (STRUCTURE)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-test-obs.json: line 1, col 90170, Error - URL value 'http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement' does not resolve (INVALID)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-test-obs.json: line 1, col 92557, Error - The extension http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement could not be found so is not allowed here (STRUCTURE)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-test-obs.json: line 1, col 92536, Error - URL value 'http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement' does not resolve (INVALID)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-test-obs.json: line 1, col 120145, Error - The extension http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement could not be found so is not allowed here (STRUCTURE)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-test-obs.json: line 1, col 120124, Error - URL value 'http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement' does not resolve (INVALID)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-test-obs.json: line 1, col 137472, Error - The extension http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement could not be found so is not allowed here (STRUCTURE)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-test-obs.json: line 1, col 137451, Error - URL value 'http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement' does not resolve (INVALID)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-test-obs.json: line 1, col 137722, Error - The extension http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement could not be found so is not allowed here (STRUCTURE)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-test-obs.json: line 1, col 137701, Error - URL value 'http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement' does not resolve (INVALID)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-test-obs.json: line 1, col 138009, Error - Duplicate id value 'Observation.category' (BUSINESSRULE)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-test-obs.json: line 1, col 138155, Error - The extension http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement could not be found so is not allowed here (STRUCTURE)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-test-obs.json: line 1, col 138134, Error - URL value 'http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement' does not resolve (INVALID)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-test-obs.json: line 1, col 138614, Error - Canonical URL 'http://hl7.org/fhir/us/core/ValueSet/us-core-simple-observation-category' does not resolve (INVALID)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-test-obs.json: line 1, col 138750, Error - The extension http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement could not be found so is not allowed here (STRUCTURE)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-test-obs.json: line 1, col 138729, Error - URL value 'http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement' does not resolve (INVALID)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-test-obs.json: line 1, col 139021, Error - The extension http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement could not be found so is not allowed here (STRUCTURE)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-test-obs.json: line 1, col 139000, Error - URL value 'http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement' does not resolve (INVALID)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-test-obs.json: line 1, col 139394, Error - The extension http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement could not be found so is not allowed here (STRUCTURE)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-test-obs.json: line 1, col 139373, Error - URL value 'http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement' does not resolve (INVALID)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-test-obs.json: line 1, col 140152, Error - The extension http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement could not be found so is not allowed here (STRUCTURE)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-test-obs.json: line 1, col 140131, Error - URL value 'http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement' does not resolve (INVALID)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-test-obs.json: line 1, col 141610, Error - The extension http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement could not be found so is not allowed here (STRUCTURE)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-test-obs.json: line 1, col 141589, Error - URL value 'http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement' does not resolve (INVALID)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-test-obs.json: line 1, col 142537, Error - The extension http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement could not be found so is not allowed here (STRUCTURE)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-test-obs.json: line 1, col 142516, Error - URL value 'http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement' does not resolve (INVALID)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-test-obs.json: line 1, col 143997, Error - Constraint failed: sdf-16: 'All element definitions must have unique ids (snapshot)' (ids: Observation,Observation.id,Observation.meta,Observation.implicitRules,Observation.language,Observation.text,Observation.contained,Observation.extension,Observation.modifierExtension,Observation.identifier,Observation.basedOn,Observation.partOf,Observation.status,Observation.category,Observation.category,Observation.category:us-core,Observation.code,Observation.subject,Observation.focus,Observation.encounter,Observation.effective[x],Observation.issued,Observation.performer,Observation.value[x],Observation.dataAbsentReason,Observation.interpretation,Observation.note,Observation.bodySite,Observation.method,Observation.specimen,Observation.device,Observation.referenceRange,Observation.referenceRange.id,Observation.referenceRange.extension,Observation.referenceRange.modifierExtension,Observation.referenceRange.low,Observation.referenceRange.high,Observation.referenceRange.type,Observation.referenceRange.appliesTo,Observation.referenceRange.age,Observation.referenceRange.text,Observation.hasMember,Observation.derivedFrom,Observation.component,Observation.component.id,Observation.component.extension,Observation.component.modifierExtension,Observation.component.code,Observation.component.value[x],Observation.component.dataAbsentReason,Observation.component.interpretation,Observation.component.referenceRange) (log:  (ids: Observation,Observation.id,Observation.meta,Observation.implicitRules,Observation.language,Observation.text,Observation.contained,Observation.extension,Observation.modifierExtension,Observation.identifier,Observation.basedOn,Observation.partOf,Observation.status,Observation.category,Observation.category,Observation.category:us-core,Observation.code,Observation.subject,Observation.focus,Observation.encounter,Observation.effective[x],Observation.issued,Observation.performer,Observation.value[x],Observation.dataAbsentReason,Observation.interpretation,Observation.note,Observation.bodySite,Observation.method,Observation.specimen,Observation.device,Observation.referenceRange,Observation.referenceRange.id,Observation.referenceRange.extension,Observation.referenceRange.modifierExtension,Observation.referenceRange.low,Observation.referenceRange.high,Observation.referenceRange.type,Observation.referenceRange.appliesTo,Observation.referenceRange.age,Observation.referenceRange.text,Observation.hasMember,Observation.derivedFrom,Observation.component,Observation.component.id,Observation.component.extension,Observation.component.modifierExtension,Observation.component.code,Observation.component.value[x],Observation.component.dataAbsentReason,Observation.component.interpretation,Observation.component.referenceRange)) (INVARIANT)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-test-obs.json: line 1, col 143997, Error - Constraint failed: sdf-17: 'All element definitions must have unique ids (diff)' (ids: Observation,Observation.status,Observation.category,Observation.category,Observation.category:us-core,Observation.code,Observation.subject,Observation.effective[x],Observation.performer,Observation.value[x],Observation.derivedFrom) (log:  (ids: Observation,Observation.status,Observation.category,Observation.category,Observation.category:us-core,Observation.code,Observation.subject,Observation.effective[x],Observation.performer,Observation.value[x],Observation.derivedFrom)) (INVARIANT)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-test-obs.json: line 1, col 143997, Error - When HL7 is publishing a resource, the owning committee must be stated using the http://hl7.org/fhir/StructureDefinition/structuredefinition-wg extension (BUSINESSRULE)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-test-obs.json: line 0, col 0, Warning - The Implementation Guide contains no examples for this profile (BUSINESSRULE)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-test-obs.json: line 0, col 0, Error - URL Mismatch http://www.fhir.org/guides/healthedata1-sandbox/StructureDefinition/us-core-simple-observation vs http://hl7.org/fhir/us/core/StructureDefinition/us-core-simple-observation (BUSINESSRULE)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-us-core-allergyintolerance.json: line 0, col 0, Error - Conformance resource /home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-us-core-allergyintolerance.json - the canonical URL (http://www.fhir.org/guides/healthedata1-sandbox/StructureDefinition/us-core-allergyintolerance) does not match the URL (http://hl7.org/fhir/us/core/StructureDefinition/us-core-allergyintolerance) (INVALID)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-us-core-allergyintolerance.json: line 1, col 38385, Error - The extension http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement could not be found so is not allowed here (STRUCTURE)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-us-core-allergyintolerance.json: line 1, col 38364, Error - URL value 'http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement' does not resolve (INVALID)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-us-core-allergyintolerance.json: line 1, col 40084, Error - The extension http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement could not be found so is not allowed here (STRUCTURE)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-us-core-allergyintolerance.json: line 1, col 40063, Error - URL value 'http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement' does not resolve (INVALID)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-us-core-allergyintolerance.json: line 1, col 48236, Error - The extension http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement could not be found so is not allowed here (STRUCTURE)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-us-core-allergyintolerance.json: line 1, col 48215, Error - URL value 'http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement' does not resolve (INVALID)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-us-core-allergyintolerance.json: line 1, col 52132, Error - The extension http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement could not be found so is not allowed here (STRUCTURE)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-us-core-allergyintolerance.json: line 1, col 52111, Error - URL value 'http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement' does not resolve (INVALID)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-us-core-allergyintolerance.json: line 1, col 60217, Error - The extension http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement could not be found so is not allowed here (STRUCTURE)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-us-core-allergyintolerance.json: line 1, col 60196, Error - URL value 'http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement' does not resolve (INVALID)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-us-core-allergyintolerance.json: line 1, col 68757, Error - The extension http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement could not be found so is not allowed here (STRUCTURE)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-us-core-allergyintolerance.json: line 1, col 68736, Error - URL value 'http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement' does not resolve (INVALID)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-us-core-allergyintolerance.json: line 1, col 76099, Error - The extension http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement could not be found so is not allowed here (STRUCTURE)
/home/runner/work/Healthedata1-Sandbox/Healthedata1-Sandbox/input/resources/StructureDefinition-us-core-allergyintolerance.json: line 1, col 76078, Error - URL value 'http://hl7.org/fhir/us/core/StructureDefinition/uscdi-requirement' does not resolve (INVALID)
